Date,Open,High,Low,Close,Adj Close,Volume
5/28/2009,NA,NA,NA,63.92,63.92,NA
5/29/2009,NA,NA,NA,63.92,63.92,NA
6/1/2009,64.85,65.16,62.68,62.99,62.99,17253.5
6/2/2009,64.23,67.33,63.92,65.78,65.78,50640.5
6/3/2009,65.47,66.09,63.92,63.92,63.92,20432.8
6/4/2009,64.54,65.16,61.44,62.99,62.99,20234.6
6/5/2009,62.99,63.92,62.68,63.61,63.61,8268.2
6/8/2009,64.85,64.85,61.13,61.44,61.44,15285.9
6/9/2009,61.75,62.06,58.64,58.64,58.64,14449.6
6/10/2009,58.95,59.89,58.64,58.77,58.77,9541.2
6/11/2009,59.02,59.26,57.09,58.95,58.95,10543.5
6/12/2009,59.02,59.89,58.33,58.83,58.83,8385.8
6/15/2009,58.02,58.33,54.92,54.92,54.92,9668.5
6/16/2009,54.92,56.53,54.73,56.22,56.22,7673.6
6/17/2009,56.41,56.84,54.8,55.23,55.23,5151.7
6/18/2009,55.85,56.35,53.37,53.93,53.93,9652.4
6/19/2009,54.11,55.23,54.11,54.92,54.92,4544.2
6/22/2009,55.48,57.03,54.92,56.53,56.53,8369.7
6/23/2009,55.85,55.85,55.23,55.23,55.23,4439.5
6/24/2009,56.16,58.02,55.42,56.6,56.6,8226.3
6/25/2009,57.71,58.58,57.22,57.71,57.71,8640.4
6/26/2009,58.33,58.71,57.09,57.09,57.09,5720.5
6/29/2009,57.71,57.71,55.91,56.29,56.29,4864.9
6/30/2009,57.15,57.65,56.66,56.72,56.72,4360.5
7/1/2009,57.09,58.02,56.91,57.53,57.53,4671.5
7/2/2009,58.33,58.64,57.71,57.84,57.84,5309.6
7/3/2009,57.09,57.96,56.78,57.59,57.59,3583.8
7/6/2009,58.02,58.71,57.71,57.84,57.84,4682.8
7/7/2009,57.96,59.76,57.96,58.95,58.95,8384.2
7/8/2009,58.64,59.51,58.4,59.02,59.02,5928.4
7/9/2009,59.26,61.44,59.14,60.2,60.2,13307.1
7/10/2009,61.13,61.75,59.95,60.94,60.94,10914.1
7/13/2009,60.2,60.57,58.33,58.33,58.33,13291
7/14/2009,58.95,59.89,58.95,59.57,59.57,4832.6
7/15/2009,60.32,61.5,59.89,60.2,60.2,12781.8
7/16/2009,61.44,61.44,60.51,60.57,60.57,9275.3
7/17/2009,61.31,61.5,60.82,60.94,60.94,8073.2
7/20/2009,61.13,61.99,60.82,61,61,10176.1
7/21/2009,61.44,61.5,59.2,59.82,59.82,13445.7
7/22/2009,59.82,60.57,59.39,60.07,60.07,8672.7
7/23/2009,59.64,59.95,59.08,59.33,59.33,5259.7
7/24/2009,59.95,59.95,58.64,58.77,58.77,9140
7/27/2009,58.4,60.07,58.4,58.83,58.83,19222.6
7/28/2009,58.72,62.4,58.72,62.4,62.4,27006.8
7/29/2009,62.82,63.03,61.27,61.34,61.34,15677.4
7/30/2009,61.34,61.48,60.35,60.56,60.56,9709.5
7/31/2009,60.91,61.9,60.7,60.7,60.7,10221.2
8/3/2009,60.84,61.12,60.2,60.77,60.77,4725.4
8/4/2009,60.98,61.62,59.5,59.71,59.71,7269.8
8/5/2009,59.78,59.92,58.72,58.72,58.72,7891.7
8/6/2009,58.79,58.86,57.02,57.37,57.37,10611.3
8/7/2009,NA,NA,NA,57.37,57.37,NA
8/10/2009,57.3,57.37,56.03,56.31,56.31,9241.6
8/11/2009,56.45,59.36,56.45,59.07,59.07,9416.9
8/12/2009,59.07,59.07,57.66,58.15,58.15,5478.8
8/13/2009,58.36,59.78,58.36,59.5,59.5,9165.3
8/14/2009,59.71,60.06,58.72,58.72,58.72,6592.7
8/17/2009,58.01,58.58,57.3,57.8,57.8,4872.4
8/18/2009,57.16,58.36,57.16,57.37,57.37,5877.4
8/19/2009,57.52,58.01,57.52,57.66,57.66,3374.1
8/20/2009,57.73,57.73,56.31,57.23,57.23,5770
8/21/2009,57.3,58.29,56.88,56.88,56.88,6478.2
8/24/2009,57.16,58.65,57.16,57.87,57.87,5083
8/25/2009,57.94,58.44,57.87,57.94,57.94,5248.4
8/26/2009,58.01,58.08,56.95,57.59,57.59,4561.4
8/27/2009,57.16,58.44,56.95,57.73,57.73,4499.3
8/28/2009,57.87,58.72,57.73,58.36,58.36,5835
8/31/2009,58.44,59.71,58.36,59.43,59.43,9392.9
9/1/2009,59.64,62.47,59.64,61.9,61.9,22752.1
9/2/2009,61.41,62.75,61.34,61.34,61.34,12535.2
9/3/2009,61.41,61.76,60.84,61.34,61.34,6967.3
9/4/2009,61.62,63.25,61.62,62.61,62.61,14566.4
9/7/2009,62.82,63.46,62.33,62.82,62.82,10730.1
9/8/2009,62.96,64.09,62.33,63.03,63.03,13352.2
9/9/2009,63.18,65.09,63.18,64.02,64.02,17571.5
9/10/2009,64.73,65.79,63.53,63.67,63.67,13312.6
9/11/2009,63.67,63.67,61.9,62.68,62.68,10844.6
9/14/2009,62.96,64.24,62.54,63.81,63.81,11494.8
9/15/2009,64.02,64.73,64.02,64.45,64.45,6830.2
9/16/2009,64.59,64.87,63.6,63.88,63.88,11859.5
9/17/2009,64.17,64.59,63.25,63.25,63.25,10509.6
9/18/2009,63.32,63.95,63.25,63.95,63.95,5854.8
9/21/2009,64.02,65.37,63.67,64.87,64.87,10814.9
9/22/2009,64.94,65.16,63.74,64.09,64.09,5795.5
9/23/2009,64.24,64.8,63.46,63.67,63.67,8346.9
9/24/2009,63.81,64.24,63.25,63.53,63.53,5908.5
9/25/2009,63.6,63.67,63.25,63.39,63.39,6585.6
9/28/2009,63.67,63.67,62.54,62.54,62.54,4767.8
9/29/2009,63.67,64.02,63.39,63.6,63.6,5727.6
9/30/2009,63.67,64.73,63.67,64.52,64.52,7888.9
10/1/2009,64.73,64.94,64.02,64.59,64.59,7077.5
10/2/2009,63.81,64.24,63.39,63.39,63.39,3840.6
10/5/2009,63.67,63.67,62.54,62.96,62.96,5640
10/6/2009,63.53,64.24,62.96,64.09,64.09,7740.5
10/7/2009,64.45,64.59,63.6,63.88,63.88,4130.3
10/8/2009,62.96,64.02,62.96,63.25,63.25,4616.6
10/9/2009,63.32,63.67,62.61,63.1,63.1,3466
10/12/2009,64.38,66.01,64.38,65.79,65.79,18073.3
10/13/2009,65.79,68.2,65.44,67.21,67.21,23022.1
10/14/2009,67.7,71.81,67.7,70.75,70.75,34490
10/15/2009,71.45,74.28,71.45,73.57,73.57,32967.7
10/16/2009,74.28,74.99,72.51,73.22,73.22,16628.7
10/19/2009,72.87,74.99,72.51,74.99,74.99,15028.6
10/20/2009,76.05,76.05,73.57,74.28,74.28,11326.6
10/21/2009,74.64,74.64,72.87,73.93,73.93,7709.4
10/22/2009,73.93,74.64,73.22,74.28,74.28,10535
10/23/2009,74.99,79.23,74.28,79.23,79.23,32783.9
10/26/2009,79.23,84.19,79.23,82.42,82.42,27527
10/27/2009,81.36,82.42,80.65,81.71,81.71,16480.3
10/28/2009,81.36,83.13,80.65,81,81,19115.1
10/29/2009,78.53,79.94,76.05,79.94,79.94,21122.3
10/30/2009,82.06,82.06,78.17,78.17,78.17,12111.1
11/2/2009,76.05,78.17,75.34,77.47,77.47,9821.2
11/3/2009,77.82,78.88,77.47,77.47,77.47,6934.8
11/4/2009,77.82,79.23,77.82,78.88,78.88,6332.6
11/5/2009,78.88,79.23,77.82,77.82,77.82,5511.3
11/6/2009,79.94,79.94,77.82,78.17,78.17,5996.2
11/9/2009,79.23,79.59,78.17,78.53,78.53,4007.3
11/10/2009,79.23,83.48,79.23,82.77,82.77,19262.1
11/11/2009,83.48,83.83,81.36,82.06,82.06,13044
11/12/2009,82.42,83.13,81.36,83.13,83.13,11049.5
11/13/2009,83.48,83.48,82.42,82.77,82.77,6348.1
11/16/2009,83.48,84.89,82.77,83.83,83.83,14747.3
11/17/2009,84.54,84.54,81.71,81.71,81.71,10385.2
11/18/2009,83.13,83.48,82.42,82.77,82.77,6857
11/19/2009,83.13,83.83,82.42,82.77,82.77,5102.8
11/20/2009,83.13,83.48,82.06,83.13,83.13,6304.3
11/23/2009,83.13,84.19,82.42,82.77,82.77,6384.9
11/24/2009,83.13,83.48,82.06,82.06,82.06,6612.5
11/25/2009,82.06,82.77,81.36,81.36,81.36,4102.1
11/26/2009,81.71,82.77,80.65,81,81,6155.9
11/27/2009,79.94,81,78.53,78.53,78.53,9467.8
11/30/2009,79.23,80.65,79.23,79.59,79.59,6345.3
12/1/2009,79.59,79.94,77.47,78.53,78.53,7445
12/2/2009,79.23,80.3,78.53,78.53,78.53,6158.7
12/3/2009,79.23,79.59,78.53,78.53,78.53,3991.8
12/4/2009,78.53,80.3,78.53,78.88,78.88,8127.8
12/7/2009,79.23,80.65,79.23,80.3,80.3,5720.5
12/8/2009,80.65,80.65,79.23,80.65,80.65,4441.3
12/9/2009,80.3,80.65,79.23,79.94,79.94,7006.8
12/10/2009,80.3,85.25,79.94,83.48,83.48,46673.2
12/11/2009,82.77,84.54,82.06,83.83,83.83,16570.8
12/14/2009,83.83,84.19,82.77,83.13,83.13,5768.6
12/15/2009,83.13,84.19,82.77,82.77,82.77,4281.6
12/16/2009,82.77,83.48,82.06,82.42,82.42,5348.8
12/17/2009,82.77,85.25,82.77,82.77,82.77,14851.9
12/18/2009,82.06,82.42,81,81.71,81.71,7886.1
12/21/2009,82.06,82.77,82.06,82.42,82.42,4390.4
12/22/2009,82.77,83.48,82.06,82.06,82.06,6919.2
12/23/2009,82.42,84.89,82.42,84.89,84.89,20723.7
12/24/2009,85.25,87.02,84.54,84.89,84.89,17266.2
12/25/2009,85.6,86.66,84.54,84.54,84.54,7627.4
12/28/2009,84.54,86.31,84.54,85.6,85.6,7139.7
12/29/2009,84.54,85.96,84.54,85.25,85.25,4749.4
12/30/2009,85.6,85.96,84.89,85.6,85.6,4902.1
12/31/2009,86.31,88.43,85.96,87.72,87.72,10263.6
1/1/2010,NA,NA,NA,87.72,87.72,NA
1/4/2010,88.08,88.08,85.96,86.31,86.31,7936.9
1/5/2010,86.66,87.72,85.6,86.31,86.31,6698.7
1/6/2010,86.66,87.02,85.96,86.31,86.31,6093.7
1/7/2010,86.31,86.66,84.89,84.89,84.89,7774.4
1/8/2010,84.89,85.6,83.48,84.89,84.89,5707.8
1/11/2010,84.89,84.89,83.83,84.54,84.54,3293.5
1/12/2010,84.89,87.37,84.19,86.66,86.66,7621.7
1/13/2010,86.31,86.31,84.89,84.89,84.89,3409.4
1/14/2010,85.6,87.02,85.6,85.96,85.96,5279.5
1/15/2010,87.72,91.97,86.66,91.61,91.61,25157.9
1/18/2010,91.26,97.98,90.55,97.98,97.98,25680.9
1/19/2010,99.4,101.87,96.57,96.57,96.57,21881.4
1/20/2010,98.34,99.04,94.8,98.34,98.34,12121
1/21/2010,98.34,98.69,94.8,94.8,94.8,9243.1
1/22/2010,92.32,93.38,88.43,88.43,88.43,15742.4
1/25/2010,86.31,94.44,86.31,94.09,94.09,18603.4
1/26/2010,97.63,98.34,89.49,90.2,90.2,25836.4
1/27/2010,91.97,94.09,90.55,92.68,92.68,16061.9
1/28/2010,94.09,95.15,90.91,91.97,91.97,18664.2
1/29/2010,90.2,90.91,87.72,89.49,89.49,13227.8
2/1/2010,89.14,89.14,86.66,86.66,86.66,13930.3
2/2/2010,88.43,89.85,87.37,87.72,87.72,10335.7
2/3/2010,89.85,90.2,88.43,90.2,90.2,6261.9
2/4/2010,90.2,90.55,88.08,88.43,88.43,5210.3
2/5/2010,84.89,86.31,82.42,83.48,83.48,12063
2/8/2010,85.6,87.02,84.54,85.6,85.6,4810.2
2/9/2010,84.89,87.02,84.54,86.31,86.31,7674
2/10/2010,87.72,89.85,87.02,87.72,87.72,11431.2
2/11/2010,NA,NA,NA,87.72,87.72,NA
2/12/2010,NA,NA,NA,87.72,87.72,NA
2/15/2010,NA,NA,NA,87.72,87.72,NA
2/16/2010,NA,NA,NA,87.72,87.72,NA
2/17/2010,NA,NA,NA,87.72,87.72,NA
2/18/2010,NA,NA,NA,87.72,87.72,NA
2/19/2010,NA,NA,NA,87.72,87.72,NA
2/22/2010,89.85,89.85,88.43,89.49,89.49,6215.3
2/23/2010,90.55,90.55,87.72,88.43,88.43,3049
2/24/2010,87.72,88.43,86.66,86.66,86.66,2617.9
2/25/2010,87.02,87.72,84.19,84.54,84.54,6129.1
2/26/2010,84.54,85.6,79.23,80.3,80.3,16300.8
3/1/2010,80.3,83.48,79.94,83.13,83.13,10806.4
3/2/2010,83.48,85.6,82.77,83.13,83.13,9011.2
3/3/2010,83.83,84.19,82.06,82.42,82.42,4449.8
3/4/2010,83.48,83.48,80.65,81.36,81.36,5771.4
3/5/2010,82.06,82.42,81.36,82.06,82.06,6021.6
3/8/2010,83.13,84.19,82.42,84.19,84.19,12576.1
3/9/2010,83.48,84.19,83.13,83.13,83.13,6526.3
3/10/2010,83.48,83.48,81.36,82.06,82.06,7187.8
3/11/2010,82.06,82.77,81.36,81.36,81.36,7520
3/12/2010,82.06,82.42,80.65,81.36,81.36,8869.9
3/15/2010,81.36,81.71,79.94,79.94,79.94,5310.6
3/16/2010,79.23,80.65,79.23,80.65,80.65,7857.8
3/17/2010,81.36,83.83,80.65,83.83,83.83,14058.9
3/18/2010,84.19,84.54,83.13,83.48,83.48,9831.1
3/19/2010,83.48,83.83,81.71,83.13,83.13,7008.3
3/22/2010,82.42,82.77,81.36,81.36,81.36,3755.7
3/23/2010,81.71,82.42,80.65,80.65,80.65,7114.3
3/24/2010,81.36,82.06,80.65,80.65,80.65,7869.1
3/25/2010,81.36,83.83,81,83.48,83.48,15811.7
3/26/2010,83.13,83.48,82.06,82.77,82.77,7224.5
3/29/2010,83.48,84.19,82.77,83.83,83.83,9877.7
3/30/2010,84.19,84.54,82.42,82.77,82.77,6411.8
3/31/2010,83.13,83.48,82.42,82.42,82.42,4014.4
4/1/2010,82.77,88.08,82.77,88.08,88.08,24892.2
4/2/2010,88.43,90.91,86.31,89.49,89.49,19305.9
4/5/2010,NA,NA,NA,89.49,89.49,NA
4/6/2010,90.55,93.38,90.55,91.97,91.97,15596.9
4/7/2010,93.38,93.74,90.55,91.97,91.97,14280.9
4/8/2010,91.97,91.97,88.43,89.14,89.14,13199.5
4/9/2010,89.14,93.38,88.79,92.32,92.32,17772.3
4/12/2010,93.74,94.09,91.26,91.26,91.26,8356.8
4/13/2010,90.91,92.32,90.2,90.55,90.55,5661.2
4/14/2010,90.55,91.26,89.85,91.26,91.26,5748.8
4/15/2010,91.97,92.68,91.26,91.26,91.26,7356
4/16/2010,91.61,91.97,89.85,91.26,91.26,6557.3
4/19/2010,89.85,90.91,89.14,90.55,90.55,10440.3
4/20/2010,91.26,92.68,90.55,91.97,91.97,10727.3
4/21/2010,93.03,96.57,93.03,95.86,95.86,27620.3
4/22/2010,95.51,96.92,94.09,95.86,95.86,11786
4/23/2010,96.57,96.92,94.8,94.8,94.8,8604.1
4/26/2010,95.86,96.92,95.51,95.51,95.51,8795
4/27/2010,96.57,97.27,95.15,95.15,95.15,6126.2
4/28/2010,92.32,96.21,91.97,96.21,96.21,7573.7
4/29/2010,96.21,96.57,94.8,94.8,94.8,4635
4/30/2010,96.21,96.21,91.97,92.68,92.68,8806.3
5/3/2010,91.97,93.38,90.91,91.26,91.26,4319.7
5/4/2010,91.97,93.03,90.91,91.97,91.97,4810.2
5/5/2010,90.2,90.2,88.43,88.43,88.43,10936.5
5/6/2010,87.72,89.14,87.02,87.72,87.72,5337.5
5/7/2010,84.89,88.79,84.89,88.79,88.79,9375.9
5/10/2010,90.55,91.97,89.49,91.97,91.97,8287.5
5/11/2010,91.97,92.68,89.49,89.85,89.85,9667.1
5/12/2010,91.26,91.26,89.85,90.2,90.2,2695.6
5/13/2010,91.26,91.97,90.55,91.97,91.97,3368.4
5/14/2010,91.97,91.97,90.91,91.26,91.26,2110.4
5/17/2010,89.85,90.55,88.08,88.08,88.08,5755.9
5/18/2010,89.14,89.14,87.02,87.72,87.72,5775.7
5/19/2010,86.66,87.37,85.25,87.02,87.02,6311.4
5/20/2010,86.31,87.02,84.89,85.25,85.25,4116.2
5/21/2010,82.77,84.19,82.42,83.13,83.13,8633.8
5/24/2010,84.89,84.89,83.83,84.19,84.19,3248.3
5/25/2010,83.48,83.48,78.53,79.23,79.23,12474.4
5/26/2010,79.23,81.71,79.23,81,81,10697.6
5/27/2010,80.65,82.42,78.53,82.06,82.06,8426
5/28/2010,83.48,84.89,82.77,83.48,83.48,6031.5
5/31/2010,83.83,83.83,80.65,82.42,82.42,5753.1
6/1/2010,81.71,83.83,81.36,81.36,81.36,5300.7
6/2/2010,80.65,82.06,78.88,79.59,79.59,9398.5
6/3/2010,81.36,82.77,81,82.06,82.06,5912.8
6/4/2010,82.06,82.06,80.65,81,81,3461.7
6/7/2010,77.11,77.82,75.34,75.34,75.34,15273.2
6/8/2010,75.34,76.05,73.57,74.99,74.99,14621.5
6/9/2010,74.28,77.11,71.45,72.16,72.16,15263.3
6/10/2010,71.45,76.05,71.45,76.05,76.05,13094.9
6/11/2010,77.47,77.82,76.4,76.4,76.4,9530
6/14/2010,77.11,77.82,76.4,77.82,77.82,5593.3
6/15/2010,77.82,78.17,76.4,77.82,77.82,8280.4
6/16/2010,NA,NA,NA,77.82,77.82,NA
6/17/2010,78.53,78.88,77.47,78.17,78.17,6401.9
6/18/2010,78.53,78.88,77.47,78.17,78.17,2793.1
6/21/2010,79.23,83.48,78.88,83.48,83.48,12977.6
6/22/2010,83.48,84.19,82.42,83.48,83.48,5645.6
6/23/2010,82.77,82.77,81,81.71,81.71,6245
6/24/2010,81.36,82.77,81,81.36,81.36,3911.2
6/25/2010,80.3,80.65,78.88,79.59,79.59,3820.8
6/28/2010,79.94,79.94,78.88,79.94,79.94,1960.6
6/29/2010,81,81.36,78.17,78.53,78.53,4363.6
6/30/2010,76.4,76.76,74.99,76.05,76.05,6903.7
7/1/2010,76.05,76.4,74.28,74.28,74.28,4865.4
7/2/2010,76.05,76.76,74.64,74.99,74.99,3573.4
7/5/2010,75.34,77.11,75.34,76.4,76.4,3409.4
7/6/2010,76.4,78.53,75.7,78.53,78.53,4581.2
7/7/2010,78.53,79.59,77.82,79.59,79.59,3699.2
7/8/2010,80.3,81,79.94,79.94,79.94,4906.3
7/9/2010,80.3,80.65,79.94,80.3,80.3,4449.8
7/12/2010,80.3,80.65,78.53,78.53,78.53,4735.3
7/13/2010,79.23,79.59,77.82,78.17,78.17,2596.6
7/14/2010,79.23,80.3,79.23,79.59,79.59,4512
7/15/2010,79.59,79.94,78.88,78.88,78.88,3273.7
7/16/2010,78.53,79.23,76.4,76.4,76.4,7633
7/19/2010,74.99,75.34,74.28,75.34,75.34,3891.4
7/20/2010,74.64,77.11,74.28,77.11,77.11,6243.5
7/21/2010,77.11,77.47,74.99,75.34,75.34,4418.7
7/22/2010,75.34,75.7,74.64,74.99,74.99,2930.2
7/23/2010,75.7,76.76,75.7,75.7,75.7,6577.1
7/26/2010,76.76,78.53,76.4,78.17,78.17,11069.3
7/27/2010,78.88,79.23,77.11,77.47,77.47,4381.9
7/28/2010,77.11,78.17,76.76,77.82,77.82,3695
7/29/2010,77.11,77.82,76.76,77.47,77.47,2544.3
7/30/2010,77.47,77.82,76.76,77.11,77.11,2557.1
8/2/2010,78.17,82.42,77.82,82.06,82.06,21055.9
8/3/2010,82.06,83.13,81,83.13,83.13,12300.5
8/4/2010,83.13,83.48,82.06,82.42,82.42,7593.5
8/5/2010,83.13,85.96,82.77,84.19,84.19,13849.7
8/6/2010,84.89,86.31,84.54,86.31,86.31,10593
8/9/2010,86.31,87.72,84.89,84.89,84.89,7330.5
8/10/2010,85.6,86.31,83.83,83.83,83.83,4059.6
8/11/2010,81.36,82.77,79.23,80.3,80.3,13434.2
8/12/2010,79.23,79.94,77.82,78.88,78.88,9976.7
8/13/2010,79.23,79.94,78.53,79.23,79.23,7224.5
8/16/2010,78.53,78.88,77.11,78.88,78.88,5596.1
8/17/2010,78.88,79.94,78.88,79.23,79.23,2861
8/18/2010,80.65,80.65,79.23,79.59,79.59,2902
8/19/2010,78.88,81,78.53,80.65,80.65,5600.4
8/20/2010,80.65,81.36,79.59,80.3,80.3,3588.9
8/23/2010,80.65,81,78.53,78.53,78.53,7664.1
8/24/2010,78.53,79.23,77.47,77.47,77.47,10728.7
8/25/2010,77.83,81.46,77.83,79.68,79.68,14393.2
8/26/2010,81.46,81.46,79.84,79.84,79.84,5321.8
8/27/2010,79.84,80.49,78.15,79.04,79.04,5423.5
8/30/2010,80.25,80.49,79.44,79.44,79.44,2105.4
8/31/2010,77.42,77.42,73.96,74.04,74.04,10607.6
9/1/2010,74.2,75.33,74.12,75,75,4820.9
9/2/2010,77.34,77.34,75.97,76.05,76.05,4550.6
9/3/2010,76.05,77.75,76.05,77.18,77.18,2861.8
9/6/2010,76.78,77.02,74.52,75.81,75.81,4042.2
9/7/2010,75.08,75.81,74.6,74.68,74.68,3099.8
9/8/2010,74.28,76.13,74.28,74.52,74.52,3924.4
9/9/2010,75.81,75.81,73.79,73.96,73.96,3824
9/10/2010,74.6,75.25,74.2,74.36,74.36,2497.2
9/13/2010,76.62,79.52,76.46,79.52,79.52,8085.6
9/14/2010,80.57,82.26,80.25,80.65,80.65,11360.3
9/15/2010,81.86,82.67,80.65,82.67,82.67,9475.6
9/16/2010,82.67,83.07,81.05,82.26,82.26,5081.3
9/17/2010,82.26,83.07,81.46,81.46,81.46,4192.2
9/20/2010,80.65,81.86,80.25,80.49,80.49,3574.7
9/21/2010,81.05,81.86,80.65,81.05,81.05,5081.3
9/22/2010,NA,NA,NA,81.05,81.05,NA
9/23/2010,81.05,82.26,80.33,80.65,80.65,7559.9
9/24/2010,80.65,81.05,79.68,80.33,80.33,4169.9
9/27/2010,81.46,81.86,79.68,79.68,79.68,5227.6
9/28/2010,79.84,80.49,79.76,79.76,79.76,2580.3
9/29/2010,80.25,81.05,80,80,80,3851.2
9/30/2010,81.05,81.05,79.68,79.84,79.84,2954.8
10/1/2010,79.92,79.92,78.23,78.71,78.71,4430.3
10/4/2010,79.04,79.68,78.31,78.47,78.47,3292
10/5/2010,78.39,78.55,78.07,78.31,78.31,1724.7
10/6/2010,79.44,79.6,78.23,78.71,78.71,4470
10/7/2010,79.04,79.04,78.23,78.31,78.31,2054.6
10/8/2010,79.28,79.52,78.63,78.71,78.71,4737.8
10/11/2010,80.25,80.25,78.47,78.47,78.47,2848.1
10/12/2010,78.55,78.63,76.62,76.86,76.86,3752
10/13/2010,77.42,78.07,77.42,77.83,77.83,1791.7
10/14/2010,78.88,78.96,77.83,77.91,77.91,1934.3
10/15/2010,77.91,77.91,77.34,77.75,77.75,1791.7
10/18/2010,78.23,78.23,75,75.25,75.25,4894
10/19/2010,75.41,75.89,74.6,75,75,3282.1
10/20/2010,74.68,76.46,74.6,76.29,76.29,3151.9
10/21/2010,76.86,76.86,75.65,75.65,75.65,1969
10/22/2010,75.81,76.46,75.41,76.05,76.05,2534.4
10/25/2010,76.21,78.31,76.21,77.99,77.99,6126.5
10/26/2010,78.07,78.15,76.94,77.58,77.58,2988.2
10/27/2010,77.67,78.88,77.42,77.42,77.42,5473.1
10/28/2010,77.67,78.63,77.5,78.31,78.31,4024.8
10/29/2010,78.31,78.31,76.94,77.1,77.1,3501.6
11/1/2010,78.23,78.23,77.18,77.18,77.18,3444.5
11/2/2010,77.26,78.79,77.18,77.58,77.58,3528.9
11/3/2010,77.67,78.31,76.78,76.86,76.86,2921.3
11/4/2010,76.94,77.67,76.94,77.42,77.42,2126.5
11/5/2010,79.04,82.26,79.04,80.57,80.57,19608.3
11/8/2010,81.05,81.46,79.52,80.25,80.25,6101.7
11/9/2010,80.65,83.47,80.65,81.05,81.05,13016.8
11/10/2010,81.86,83.07,81.46,82.26,82.26,10913.9
11/11/2010,82.26,82.67,81.46,81.46,81.46,5664
11/12/2010,81.46,81.46,79.52,79.6,79.6,5740.9
11/15/2010,79.6,79.6,78.39,78.96,78.96,3196.6
11/16/2010,79.2,82.26,79.04,81.05,81.05,7273.5
11/17/2010,81.05,81.86,80.41,80.65,80.65,5546.2
11/18/2010,81.05,81.46,79.92,80.65,80.65,2420.4
11/19/2010,81.46,83.07,80.25,80.25,80.25,8357.2
11/22/2010,80.65,81.86,80.65,81.46,81.46,3402.4
11/23/2010,80.65,81.46,80.33,80.33,80.33,3972.8
11/24/2010,79.92,80.25,79.84,79.84,79.84,3051.5
11/25/2010,80.17,83.07,80.17,81.05,81.05,8160
11/26/2010,81.46,83.07,81.05,81.05,81.05,9336.7
11/29/2010,82.26,82.26,80.57,80.65,80.65,3042.8
11/30/2010,81.46,82.67,80.65,80.65,80.65,6949.8
12/1/2010,80.65,82.26,80.65,82.26,82.26,5049
12/2/2010,83.07,83.07,81.05,81.46,81.46,4570.4
12/3/2010,82.26,83.88,81.86,83.47,83.47,13189.2
12/6/2010,83.88,86.7,83.07,85.49,85.49,17401.3
12/7/2010,85.89,85.89,84.28,84.68,84.68,5608.2
12/8/2010,85.49,85.89,83.07,83.07,83.07,6775
12/9/2010,83.47,85.89,83.47,84.28,84.28,9815.3
12/10/2010,84.68,85.09,83.47,84.68,84.68,4306.3
12/13/2010,84.28,85.09,83.88,83.88,83.88,4417.9
12/14/2010,86.29,89.52,86.29,89.52,89.52,33651.9
12/15/2010,89.92,91.54,89.52,89.92,89.92,29576.2
12/16/2010,91.13,93.55,91.13,92.75,92.75,18579.2
12/17/2010,94.36,99.2,93.55,93.96,93.96,25728.7
12/20/2010,94.76,96.38,93.96,95.17,95.17,10778.8
12/21/2010,96.38,97.59,95.57,95.57,95.57,11010.6
12/22/2010,95.97,97.18,94.36,95.97,95.97,13897.2
12/23/2010,96.38,97.99,95.57,97.18,97.18,11773.2
12/24/2010,97.59,99.2,96.78,96.78,96.78,10205.9
12/27/2010,97.18,99.2,96.78,96.78,96.78,5691.3
12/28/2010,97.59,97.99,93.55,93.96,93.96,8367.1
12/29/2010,93.55,94.36,91.54,91.54,91.54,7722.3
12/30/2010,92.34,93.96,92.34,93.96,93.96,5094.9
12/31/2010,95.17,95.17,93.96,94.36,94.36,4828.3
1/3/2011,94.76,95.17,92.75,93.15,93.15,3691.3
1/4/2011,94.36,94.36,92.34,93.55,93.55,5841.3
1/5/2011,93.96,93.96,90.73,91.13,91.13,8575.4
1/6/2011,91.13,91.94,89.12,91.13,91.13,4057.1
1/7/2011,91.13,92.75,90.73,91.54,91.54,5510.3
1/10/2011,91.54,91.94,89.12,90.73,90.73,4326.1
1/11/2011,88.71,93.55,88.71,93.15,93.15,12876.7
1/12/2011,93.96,94.36,91.94,92.34,92.34,7748.4
1/13/2011,92.75,93.55,91.94,91.94,91.94,3171.8
1/14/2011,91.13,92.75,91.13,91.94,91.94,2008.7
1/17/2011,92.75,93.96,91.54,93.15,93.15,7573.5
1/18/2011,92.34,92.75,91.13,91.94,91.94,6086.8
1/19/2011,92.34,95.97,91.94,95.57,95.57,16096.8
1/20/2011,95.17,97.59,94.36,95.97,95.97,13879.8
1/21/2011,95.17,96.38,94.36,95.17,95.17,6308.8
1/24/2011,95.17,95.57,93.15,93.55,93.55,4285.2
1/25/2011,93.96,94.76,93.15,93.15,93.15,3339.1
1/26/2011,93.96,95.97,93.55,95.57,95.57,7342.9
1/27/2011,95.57,97.18,93.15,93.96,93.96,12465.1
1/28/2011,94.76,95.57,93.96,94.76,94.76,7088.7
1/31/2011,NA,NA,NA,94.76,94.76,NA
2/1/2011,NA,NA,NA,94.76,94.76,NA
2/2/2011,NA,NA,NA,94.76,94.76,NA
2/3/2011,NA,NA,NA,94.76,94.76,NA
2/4/2011,NA,NA,NA,94.76,94.76,NA
2/7/2011,NA,NA,NA,94.76,94.76,NA
2/8/2011,95.57,95.57,93.15,93.96,93.96,6564.2
